message_id,contact_id,platform,timestamp,date,content,summary,full_text
213,4,kakao,2025-04-22 07:50:44,2025-04-22,주말 잘 보내세요~ 😄,일반 업무 메시지,
233,4,phone,2025-04-22 08:21:01,2025-04-22,여보세요? 최수아입니다...,일반 업무 메시지,"여보세요? 최수아입니다. 네, 박팀장님. 오메가 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-05-27로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
44,1,email,2025-04-23 03:35:43,2025-04-23,금주의 업무 진행 상황을 정리한 주간 보고서를 첨부드립니다. 확인 후 의견 부탁드립니다.,보고서 제출,
263,5,slack,2025-04-24 04:59:48,2025-04-24,"안녕하세요, 정도윤님. 포세이돈 관련하여 문의드립니다.",일반 업무 메시지,
295,5,email,2025-04-24 17:44:28,2025-04-24,개인 사정으로 해당 기간 동안 휴가를 신청드립니다. 인수인계는 담당자에게 완료하였으며 승인 부탁드립니다.,휴가 신청,
286,5,slack,2025-04-24 20:43:37,2025-04-24,사용자 매뉴얼 초안 검토 요청드립니다. 피드백 부탁드립니다.,일반 업무 메시지,
128,3,kakao,2025-04-26 01:12:19,2025-04-26,점심 식사 관련하여 간단히 의견을 나누고자 합니다. 함께 하실 수 있으시면 알려주세요.,비공식 일정 소통,
244,5,phone,2025-04-26 03:26:16,2025-04-26,여보세요? 정도윤입니다...,일반 업무 메시지,"여보세요? 정도윤입니다. 네, 거래처 담당자님. 델타 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-07-23로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
293,5,slack,2025-04-26 20:41:53,2025-04-26,"안녕하세요, 정도윤님. 포세이돈 관련하여 문의드립니다.",일반 업무 메시지,
104,2,email,2025-04-27 03:56:58,2025-04-27,금주의 업무 진행 상황을 정리한 주간 보고서를 첨부드립니다. 확인 후 의견 부탁드립니다.,보고서 제출,
96,2,email,2025-04-28 10:31:57,2025-04-28,요청하신 제안서를 첨부하여 발송드립니다. 검토 후 궁금한 점 있으시면 회신 부탁드립니다.,제안서 발송,
54,1,email,2025-04-30 01:54:13,2025-04-30,첨부된 문서에 대해 검토 후 의견을 회신 주시면 감사하겠습니다. 마감일 전에 피드백 부탁드립니다.,검토 요청,
17,1,email,2025-04-30 12:19:57,2025-04-30,요청하신 제안서를 첨부하여 발송드립니다. 검토 후 궁금한 점 있으시면 회신 부탁드립니다.,제안서 발송,
42,1,phone,2025-04-30 21:50:35,2025-04-30,여보세요? 김민준입니다...,일반 업무 메시지,"여보세요? 김민준입니다. 네, 거래처 담당자님. 시그마 진행 상황 궁금하시다고요? 네, 현재 설계 단계는 거의 마무리되었고, 개발팀에서 다음 주부터 본격적으로 개발에 착수할 예정입니다. 예상 완료일은 기존과 동일하게 2025-06-07로 보고 있습니다. 네, 특별한 이슈는 아직 없습니다. 또 궁금한 점 있으시면 언제든지 연락주세요. 네, 감사합니다."
36,1,slack,2025-05-02 01:43:17,2025-05-02,팀 전체 공지: 사내 워크샵 안내,일반 업무 메시지,
183,3,email,2025-05-02 19:27:53,2025-05-02,개인 사정으로 해당 기간 동안 휴가를 신청드립니다. 인수인계는 담당자에게 완료하였으며 승인 부탁드립니다.,휴가 신청,
27,1,sms,2025-05-03 02:00:40,2025-05-03,부재중 전화를 확인하였습니다. 확인하신 후 시간 가능하실 때 연락 부탁드립니다.,부재중 응답,
151,3,phone,2025-05-03 02:29:04,2025-05-03,"네, 기술지원팀 박지훈입니다...",일반 업무 메시지,"네, 기술지원팀 박지훈입니다. 무엇을 도와드릴까요? 아, 최주임님. CloudSync 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 재부팅 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
22,1,sms,2025-05-04 16:08:29,2025-05-04,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
192,4,email,2025-05-05 10:56:12,2025-05-05,첨부된 문서에 대해 검토 후 의견을 회신 주시면 감사하겠습니다. 마감일 전에 피드백 부탁드립니다.,검토 요청,
194,4,slack,2025-05-07 22:30:24,2025-05-07,팀 전체 공지: 정기 시스템 점검 안내,일반 업무 메시지,
253,5,phone,2025-05-08 02:29:14,2025-05-08,"네, 기술지원팀 정도윤입니다...",일반 업무 메시지,"네, 기술지원팀 정도윤입니다. 무엇을 도와드릴까요? 아, 박팀장님. SmartAnalytics 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 재부팅 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
134,3,kakao,2025-05-08 12:19:32,2025-05-08,업무 관련하여 긴급히 확인할 사항이 있어 전화 통화를 요청드립니다. 가능한 시간 회신 부탁드립니다.,통화 요청,
39,1,email,2025-05-08 15:11:06,2025-05-08,개인 사정으로 해당 기간 동안 휴가를 신청드립니다. 인수인계는 담당자에게 완료하였으며 승인 부탁드립니다.,휴가 신청,
225,4,phone,2025-05-08 17:56:06,2025-05-08,"네, 기술지원팀 최수아입니다...",일반 업무 메시지,"네, 기술지원팀 최수아입니다. 무엇을 도와드릴까요? 아, 거래처 담당자님. CloudSync 사용 중에 오류가 발생하셨다고요? 어떤 오류 메시지가 나오나요? 아... 잠시만요. 그 오류는 보통 재부팅 하시면 해결됩니다. 한번 시도해보시겠어요? 네, 천천히 해보세요. ... 해결되셨나요? 다행이네요. 다른 문제 없으시면 통화 종료하겠습니다. 네, 감사합니다."
166,3,sms,2025-05-08 18:42:12,2025-05-08,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
72,2,sms,2025-05-09 00:53:39,2025-05-09,부재중 전화를 확인하였습니다. 확인하신 후 시간 가능하실 때 연락 부탁드립니다.,부재중 응답,
146,3,sms,2025-05-10 04:40:55,2025-05-10,부재중 전화를 확인하였습니다. 확인하신 후 시간 가능하실 때 연락 부탁드립니다.,부재중 응답,
205,4,slack,2025-05-10 17:46:28,2025-05-10,다음 주 수요일 오후 4시에 정기 스크럼 관련 미팅 가능하실까요?,일반 업무 메시지,
74,2,email,2025-05-11 08:20:21,2025-05-11,금주의 업무 진행 상황을 정리한 주간 보고서를 첨부드립니다. 확인 후 의견 부탁드립니다.,보고서 제출,
82,2,phone,2025-05-12 02:24:17,2025-05-12,"네, 이서연입니다...",일반 업무 메시지,"네, 이서연입니다. 아, 최주임님이시군요. 네, 다음 주 회의 말씀이시죠? 저희 팀은 화요일 오후 2시나 수요일 오전 10시가 괜찮은데, 언제가 편하실까요? 아, 수요일 10시요? 네, 좋습니다. 그럼 수요일 10시에 뵙는 것으로 알겠습니다. 필요한 자료는 미리 보내드리겠습니다. 네, 감사합니다."
106,2,email,2025-05-12 14:14:36,2025-05-12,금주의 업무 진행 상황을 정리한 주간 보고서를 첨부드립니다. 확인 후 의견 부탁드립니다.,보고서 제출,
113,2,sms,2025-05-13 04:35:51,2025-05-13,2025-05-13에 예정된 회의 참석을 위해 장소 및 시간을 안내드립니다. 참석 부탁드립니다.,회의 일정 안내,
277,5,slack,2025-05-13 16:31:18,2025-05-13,긴급: 데이터 유실 발생. 확인 후 조치 부탁드립니다.,일반 업무 메시지,
109,2,kakao,2025-05-13 17:30:38,2025-05-13,점심 식사 관련하여 간단히 의견을 나누고자 합니다. 함께 하실 수 있으시면 알려주세요.,비공식 일정 소통,
13,1,email,2025-05-13 20:04:01,2025-05-13,개인 사정으로 해당 기간 동안 휴가를 신청드립니다. 인수인계는 담당자에게 완료하였으며 승인 부탁드립니다.,휴가 신청,
175,3,sms,2025-05-17 11:39:36,2025-05-17,부재중 전화를 확인하였습니다. 확인하신 후 시간 가능하실 때 연락 부탁드립니다.,부재중 응답,
142,3,slack,2025-05-17 15:33:52,2025-05-17,백엔드 개발 진행 상황 업데이트 드립니다. 현재 72% 완료되었습니다.,일반 업무 메시지,
305,5,kakao,2025-05-19 02:38:56,2025-05-19,넵 확인했습니다! 👍,일반 업무 메시지,
105,2,slack,2025-05-19 03:08:48,2025-05-19,공유해주신 자료를 정상적으로 수신하였습니다. 감사합니다.,자료 수신 확인,
35,1,kakao,2025-05-19 14:55:54,2025-05-19,포세이돈 관련해서 간단하게 여쭤볼 게 있는데 시간 괜찮으신가요?,일반 업무 메시지,
122,3,sms,2025-05-19 19:53:45,2025-05-19,요청하신 자료를 이메일로 발송드렸습니다. 수신 확인 후 검토 부탁드립니다.,자료 발송 확인 요청,
103,2,sms,2025-05-20 00:36:54,2025-05-20,부재중 전화를 확인하였습니다. 확인하신 후 시간 가능하실 때 연락 부탁드립니다.,부재중 응답,
83,2,sms,2025-05-20 08:04:57,2025-05-20,회의 시간 10분 전입니다. 곧 시작하겠습니다.,일반 업무 메시지,
116,2,slack,2025-05-22 05:26:36,2025-05-22,백엔드 개발 진행 상황 업데이트 드립니다. 현재 67% 완료되었습니다.,일반 업무 메시지,
211,4,email,2025-05-22 19:27:15,2025-05-22,금주의 업무 진행 상황을 정리한 주간 보고서를 첨부드립니다. 확인 후 의견 부탁드립니다.,보고서 제출,
69,2,slack,2025-05-24 13:41:28,2025-05-24,점심 식사 같이 하실 분? 12시 30분에 로비에서 봬요.,일반 업무 메시지,
195,4,kakao,2025-05-25 19:59:07,2025-05-25,넵 확인했습니다! 👍,일반 업무 메시지,
216,4,email,2025-05-26 18:31:54,2025-05-26,요청하신 제안서를 첨부하여 발송드립니다. 검토 후 궁금한 점 있으시면 회신 부탁드립니다.,제안서 발송,
